time,magnetic,gas_max,gas_min,gas_mean,gas_number,yudamari_number,yudamari_temp,kakouwall_temp,tilt1_NS,tilt1_EW,tilt2_NS,tilt2_EW
2019-06-12,-615.1999999999971,2358.0,1715.0,1986.0,4.0,0.0,80.2,509.6,-25.63660541666667,-15.78190875,515.6853041666667,516.3093666666667
2019-06-13,-615.5,2358.0,1715.0,1986.0,4.0,0.0,80.2,509.6,-25.64665125,-15.79520625,515.7311208333333,516.3463208333334
2019-06-14,-615.2999999999956,2358.0,1715.0,1986.0,4.0,0.0,80.2,509.6,-25.667952916666668,-15.830580833333334,515.5991291666667,516.2122125
2019-06-15,-615.1999999999971,2358.0,1715.0,1986.0,4.0,0.0,80.2,509.6,-25.65972208333333,-15.8176675,515.3898666666666,516.0103958333333
2019-06-16,-615.3000000000029,2358.0,1715.0,1986.0,4.0,0.0,80.2,509.6,-25.64171375,-15.7761175,515.5717000000001,516.2221791666667
2019-06-17,-615.1999999999971,2358.0,1715.0,1986.0,4.0,0.0,80.2,509.6,-25.66099125,-15.779836666666666,515.7224625,516.3870958333333
2019-06-18,-615.2999999999956,2358.0,1715.0,1986.0,4.0,0.0,80.2,509.6,-25.68235208333333,-15.802149166666666,515.7192708333333,516.3935291666667
2019-06-19,-615.4000000000015,3683.0,1398.0,2615.0,6.0,0.0,80.2,509.6,-25.70233416666667,-15.833475416666666,515.6119625,516.2563166666666
2019-06-20,-615.5,3683.0,1398.0,2615.0,6.0,0.0,80.2,509.6,-25.7000625,-15.835151666666668,515.6364708333333,516.2587791666666
2019-06-21,-615.3000000000029,3683.0,1398.0,2615.0,6.0,0.0,80.2,509.6,-25.71245833333333,-15.853667083333333,515.6261333333333,516.2169083333333
2019-06-22,-615.1999999999971,3683.0,1398.0,2615.0,6.0,0.0,80.2,509.6,-25.71636583333333,-15.866448750000002,515.5931166666667,516.1629416666666
2019-06-23,-615.2999999999956,3683.0,1398.0,2615.0,6.0,0.0,80.2,509.6,-25.71490958333333,-15.873847083333333,515.6019416666667,516.1680666666667
2019-06-24,-615.1999999999971,1955.0,988.0,1504.0,6.0,0.0,80.2,509.6,-25.70935375,-15.869759583333334,515.71865,516.3001541666666
2019-06-25,-615.1999999999971,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.7227925,-15.882752083333337,515.8333375,516.4077916666666
2019-06-26,-615.1999999999971,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.737022916666664,-15.9130475,515.7902416666667,516.3506874999999
2019-06-27,-615.1999999999971,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.745917916666667,-15.92680125,515.6370208333334,516.1525208333334
2019-06-28,-615.1999999999971,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.745372916666668,-15.9112725,515.6320208333333,516.1422083333333
2019-06-29,-615.0999999999985,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.749061666666663,-15.902625,515.6061166666667,516.1178291666666
2019-06-30,-615.4000000000015,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.808025,-15.689415833333332,515.5521916666667,516.0579458333333
2019-07-01,-615.3000000000029,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.83373,-15.59015,515.66635,516.050925
2019-07-02,-615.1000000000058,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.86033541666667,-15.561550833333332,515.6984583333333,516.133025
2019-07-03,-615.2000000000044,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.88246,-15.5613525,515.6554666666667,516.1084625
2019-07-04,-615.3000000000029,1871.0,987.0,1461.0,6.0,0.0,80.2,509.6,-25.906975,-15.5601525,515.5660958333334,516.0322458333334
2019-07-05,-615.0999999999985,1588.0,1020.0,1304.0,2.0,0.0,80.2,509.6,-25.936030833333334,-15.59427625,515.4726833333333,515.9393791666666
2019-07-06,-615.2000000000044,1588.0,1020.0,1304.0,2.0,0.0,80.2,509.6,-25.956875416666666,-15.621814166666669,515.4091458333334,515.9333375
2019-07-07,-615.0999999999985,1588.0,1020.0,1304.0,2.0,0.0,80.2,509.6,-25.98637791666667,-15.664515833333333,515.4477583333334,516.0473083333333
2019-07-08,-615.1999999999971,1588.0,1020.0,1304.0,2.0,0.0,80.2,509.6,-26.04086875,-15.7272475,515.4104874999999,516.0690791666667
2019-07-09,-615.0,1588.0,1020.0,1304.0,2.0,0.0,80.2,509.6,-26.0911475,-15.783277083333331,515.3492583333333,516.0866458333334
2019-07-10,-615.4000000000015,1588.0,1020.0,1304.0,2.0,0.0,80.2,509.6,-26.10128125,-15.805114583333332,515.3158083333334,516.1483541666666
2019-07-11,-614.8000000000029,1588.0,1020.0,1304.0,2.0,0.0,80.2,509.6,-26.09881208333333,-15.799154583333332,515.3088125,516.2076833333333
2019-07-12,-615.1000000000058,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-26.104097083333333,-15.832475,515.2879916666667,516.2523125
2019-07-13,-615.0,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-26.11237875,-15.84201375,515.1261458333333,516.1889291666666
2019-07-14,-615.0,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-26.09767125,-15.769979166666666,515.0420458333333,516.1120833333333
2019-07-15,-615.0,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-26.05266083333333,-15.77192375,515.1396166666667,516.2562041666666
2019-07-16,-615.0,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-26.023396666666667,-15.79113125,515.2061208333333,516.4170208333334
2019-07-17,-615.0999999999985,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-26.003175416666664,-15.806729583333334,515.2331458333333,516.5345125
2019-07-18,-615.0999999999985,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-25.99121583333333,-15.81290875,515.1822041666667,516.5452375
2019-07-19,-615.0999999999985,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-25.993169166666664,-15.753209166666666,515.1205375,516.5580375
2019-07-20,-615.0,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-25.98590083333333,-15.768194583333331,515.0593708333333,516.5081708333333
2019-07-21,-615.0,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-25.98499958333333,-15.721070833333334,515.0794916666666,516.6039291666667
2019-07-22,-615.0999999999985,3701.0,1733.0,2282.0,6.0,0.0,80.2,509.6,-25.956468333333333,-15.624422916666669,515.0817499999999,516.647475
2019-07-23,-614.8000000000029,3257.0,2023.0,2452.0,4.0,0.0,80.2,509.6,-25.953830416666666,-15.590834583333333,515.1133125,516.6285166666667
2019-07-24,-614.8999999999942,3257.0,2023.0,2452.0,4.0,0.0,80.2,509.6,-25.969399166666665,-15.602675,515.120375,516.7078833333334
2019-07-25,-614.9000000000015,4453.0,1116.0,2423.0,6.0,0.0,80.2,509.6,-25.9888075,-15.601743333333332,515.140925,516.8083333333333
2019-07-26,-614.9000000000015,4930.0,1875.0,3635.0,4.0,0.0,80.2,509.6,-26.020360416666666,-15.60572875,515.1128958333334,516.8375125
2019-07-27,-614.8000000000029,4930.0,1875.0,3635.0,4.0,0.0,80.2,509.6,-26.04509416666667,-15.602495833333334,515.1428333333333,516.9286583333334
2019-07-28,-614.8999999999942,4930.0,1875.0,3635.0,4.0,0.0,80.2,509.6,-26.043119583333333,-15.588732083333332,515.23175,517.0749583333333
2019-07-29,-615.0,4693.0,3671.0,4263.0,5.0,0.0,80.2,509.6,-26.031199166666667,-15.577377083333332,515.2517125,517.1450291666666
2019-07-30,-614.7000000000044,3795.0,1965.0,2667.0,6.0,0.0,80.2,509.6,-26.023732916666663,-15.56768875,515.226075,517.1737083333334
2019-07-31,-614.7999999999956,3795.0,1965.0,2667.0,6.0,0.0,80.2,509.6,-26.020410833333333,-15.584239583333334,515.2544041666666,517.22275
2019-08-01,-614.9000000000015,3795.0,1965.0,2667.0,6.0,0.0,80.2,509.6,-26.011367083333337,-15.60136625,515.283625,517.2651458333333
2019-08-02,-614.8000000000029,4189.0,2615.0,3437.0,3.0,0.0,80.2,509.6,-26.00762875,-15.619097083333337,515.2892625,517.2778666666667
2019-08-03,-614.7999999999956,4189.0,2615.0,3437.0,3.0,0.0,80.2,509.6,-25.999884166666664,-15.638533333333331,515.3022583333333,517.3122291666667
2019-08-04,-614.8000000000029,4189.0,2615.0,3437.0,3.0,0.0,80.2,509.6,-25.98934208333333,-15.65489625,515.3132958333333,517.3442583333333
2019-08-05,-614.5999999999985,2246.0,1721.0,1997.0,6.0,0.0,80.2,509.6,-25.98733916666667,-15.679390416666664,515.2960166666667,517.33155
2019-08-06,-613.6999999999971,2246.0,1721.0,1997.0,6.0,0.0,80.2,509.6,-25.9963825,-15.663652083333334,515.1394041666666,517.1929916666667
2019-08-07,-614.0999999999985,2246.0,1721.0,1997.0,6.0,0.0,80.2,509.6,-25.98418583333333,-15.628884166666666,515.3245083333333,517.366125
2019-08-08,-614.4000000000015,3173.0,1829.0,2515.0,5.0,0.0,80.2,509.6,-25.99122583333333,-15.648846666666666,515.3763166666666,517.4032333333333
2019-08-09,-614.3000000000029,6428.0,4040.0,5182.0,6.0,0.0,80.2,509.6,-25.9964825,-15.673053333333334,515.3799083333333,517.4197208333334
2019-08-10,-614.5,2496.0,1640.0,2027.0,6.0,0.0,80.2,509.6,-25.99756333333333,-15.69594125,515.3768375,517.4316
2019-08-11,-614.4000000000015,2496.0,1640.0,2027.0,6.0,0.0,80.2,509.6,-25.99202958333333,-15.720732916666668,515.36145,517.4237333333334
2019-08-12,-614.4000000000015,2496.0,1640.0,2027.0,6.0,0.0,80.2,509.6,-25.985713333333333,-15.741429583333334,515.3777125,517.4419291666667
2019-08-13,-614.1999999999971,2496.0,1640.0,2027.0,6.0,0.0,80.2,509.6,-25.982845,-15.768937083333334,515.3480166666667,517.4135208333333
2019-08-14,-613.6999999999971,2496.0,1640.0,2027.0,6.0,0.0,80.2,509.6,-25.98651583333333,-15.802535833333332,515.2065583333333,517.24095
2019-08-15,-612.9000000000015,2496.0,1640.0,2027.0,6.0,0.0,80.2,509.6,-25.986170416666667,-15.68813875,515.0566416666667,517.05395
2019-08-16,-613.8999999999942,2496.0,1640.0,2027.0,6.0,0.0,80.2,509.6,-25.974070416666667,-15.544493333333332,515.5502833333334,517.4283
2019-08-17,-613.7999999999956,868.0,295.0,533.0,6.0,0.0,80.2,509.6,-25.993001666666668,-15.562809166666668,515.7815458333333,517.6488875
2019-08-18,-613.7000000000044,868.0,295.0,533.0,6.0,0.0,80.2,509.6,-26.008005416666663,-15.59536625,515.883075,517.788475
2019-08-19,-613.8000000000029,868.0,295.0,533.0,6.0,0.0,80.2,509.6,-26.0202625,-15.627149583333331,515.9551083333333,517.8877791666666
2019-08-20,-614.0999999999985,868.0,295.0,533.0,6.0,0.0,80.2,509.6,-26.04006625,-15.639972083333332,516.0180624999999,517.9747666666667
2019-08-21,-614.0999999999985,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.06029583333333,-15.662641666666666,516.09225,518.0437916666666
2019-08-22,-614.1999999999971,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.074694583333336,-15.692520416666667,516.117525,518.0654333333333
2019-08-23,-614.3000000000029,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.085485,-15.661689583333333,516.1262625,518.0979833333333
2019-08-24,-613.9000000000015,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.10779708333333,-15.57142875,516.1816083333333,518.1881791666667
2019-08-25,-613.9000000000015,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.116484166666663,-15.56442625,516.2870791666667,518.2905416666666
2019-08-26,-613.7999999999956,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.127055,-15.562780416666667,516.3593541666667,518.3466500000001
2019-08-27,-613.7999999999956,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.141136666666668,-15.55684,516.4007291666667,518.3557833333333
2019-08-28,-613.7999999999956,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.17457458333333,-15.525949583333334,516.42405,518.3704958333334
2019-08-29,-613.7999999999956,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.186653333333336,-15.531355416666663,516.5380666666666,518.3924291666666
2019-08-30,-613.7999999999956,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.199229166666665,-15.512810416666667,516.6159708333333,518.4249375
2019-08-31,-613.8000000000029,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.199952083333333,-15.507395416666666,516.7423291666667,518.5679541666667
2019-09-01,-613.5,2114.0,1413.0,1800.0,6.0,0.0,80.2,509.6,-26.21174458333333,-15.5072375,516.8639,518.6794083333333
2019-09-02,-613.1000000000058,999.0,455.0,832.0,6.0,0.0,80.2,509.6,-26.229772083333334,-15.522002916666668,516.935375,518.7044708333334
2019-09-03,-613.4000000000015,999.0,455.0,832.0,6.0,0.0,80.2,509.6,-26.25452291666667,-15.548719166666666,516.9529458333333,518.6845291666667
2019-09-04,-613.5,2445.0,942.0,1775.0,5.0,0.0,80.2,509.6,-26.276489166666668,-15.56475375,516.9627166666667,518.6511583333333
2019-09-05,-613.5999999999985,1431.0,672.0,1066.0,7.0,0.0,80.2,509.6,-26.287675000000004,-15.586600833333334,516.9992333333333,518.6219083333333
2019-09-06,-613.4000000000015,3060.0,2179.0,2500.0,4.0,0.0,80.2,509.6,-26.29418083333333,-15.618025416666669,516.9787666666667,518.5396583333333
2019-09-07,-613.0999999999985,3060.0,2179.0,2500.0,4.0,0.0,80.2,509.6,-26.28976833333333,-15.6356375,516.9951708333333,518.4984125
2019-09-08,-613.3000000000029,3060.0,2179.0,2500.0,4.0,0.0,80.2,509.6,-26.28670333333333,-15.6411125,517.0667833333333,518.5157
2019-09-09,-613.1000000000058,3107.0,1366.0,1986.0,6.0,0.0,80.2,509.6,-26.28592958333333,-15.627060416666666,517.1438291666667,518.5517375000001
2019-09-10,-613.0,3107.0,1366.0,1986.0,6.0,0.0,80.2,509.6,-26.2869025,-15.623193333333331,517.249375,518.6033916666667
2019-09-11,-613.0999999999985,2599.0,942.0,1603.0,6.0,0.0,80.2,509.6,-26.28685125,-15.645236250000002,517.328975,518.599975
2019-09-12,-613.2000000000044,2599.0,942.0,1603.0,6.0,0.0,80.2,509.6,-26.28247875,-15.674908333333336,517.3526125,518.5402458333333
2019-09-13,-613.2000000000044,2599.0,942.0,1603.0,6.0,0.0,80.2,509.6,-26.267197916666664,-15.692490416666669,517.3450166666667,518.4855375000001
2019-09-14,-613.0999999999985,2599.0,942.0,1603.0,6.0,0.0,80.2,509.6,-26.25212458333333,-15.703895416666668,517.3891291666666,518.4761916666666
2019-09-15,-613.0999999999985,2599.0,942.0,1603.0,6.0,0.0,80.2,509.6,-26.24676875,-15.722815416666668,517.3998124999999,518.4206791666667
2019-09-16,-613.0999999999985,2599.0,942.0,1603.0,6.0,0.0,80.2,509.6,-26.236554583333334,-15.740497916666667,517.3902833333333,518.3686666666666
2019-09-17,-613.0999999999985,4723.0,1855.0,3635.0,6.0,0.0,80.2,509.6,-26.21109875,-15.743986666666666,517.4838666666667,518.4462791666666
2019-09-18,-613.0999999999985,4723.0,1855.0,3635.0,6.0,0.0,80.2,509.6,-26.20143,-15.754797083333337,517.5646833333334,518.4908291666667
2019-09-19,-613.0999999999985,3170.0,2224.0,2742.0,4.0,0.0,80.2,509.6,-26.18861791666667,-15.769027916666666,517.6374833333333,518.5472041666667
2019-09-20,-613.0999999999985,3170.0,2224.0,2742.0,4.0,0.0,80.2,509.6,-26.18170541666667,-15.7808775,517.651075,518.5677041666667
2019-09-21,-613.0999999999985,3170.0,2224.0,2742.0,4.0,0.0,80.2,509.6,-26.181169166666667,-15.790715833333332,517.67245,518.5580874999999
2019-09-22,-612.1999999999971,3170.0,2224.0,2742.0,4.0,0.0,80.2,509.6,-26.20096333333333,-15.81319625,517.4886916666667,518.2465166666667
2019-09-23,-612.1999999999971,3170.0,2224.0,2742.0,4.0,0.0,80.2,509.6,-26.16116875,-15.765596666666667,517.7695958333333,518.4566041666667
2019-09-24,-613.1999999999971,3170.0,2224.0,2742.0,4.0,0.0,80.2,509.6,-26.16462875,-15.781175416666663,517.9729375000001,518.5899166666667
2019-09-25,-612.9000000000015,3170.0,2224.0,2742.0,4.0,0.0,80.2,509.6,-26.157578333333333,-15.798112916666668,518.1257166666667,518.6943083333333
2019-09-26,-613.1000000000058,3191.0,2078.0,2573.0,4.0,0.0,80.2,509.6,-26.146184166666668,-15.818967083333334,518.2704125,518.7917083333333
2019-09-27,-613.1000000000058,3191.0,2078.0,2573.0,4.0,0.0,80.2,509.6,-26.1434975,-15.848618333333334,518.3632541666667,518.79385
2019-09-28,-612.5999999999985,3191.0,2078.0,2573.0,4.0,0.0,80.2,509.6,-26.141383333333334,-15.881175,518.3690458333333,518.7191375
2019-09-29,-612.5999999999985,3191.0,2078.0,2573.0,4.0,0.0,80.2,509.6,-26.12778916666667,-15.90113625,518.3706125,518.6692625
2019-09-30,-612.5999999999985,3191.0,2078.0,2573.0,4.0,0.0,80.2,509.6,-26.124278333333333,-15.90887125,518.4297375,518.6780208333333
2019-10-01,-611.9000000000015,3191.0,2078.0,2573.0,4.0,0.0,80.2,509.6,-26.13127916666667,-15.91433625,518.491375,518.7033625
2019-10-02,-612.5,5493.0,2275.0,3454.0,6.0,0.0,80.2,509.6,-26.13269708333333,-15.941100833333332,518.4566416666667,518.6012833333333
2019-10-03,-612.7000000000044,5493.0,2275.0,3454.0,6.0,0.0,80.2,509.6,-26.128285,-15.955550833333334,518.3763416666667,518.454025
2019-10-04,-612.8000000000029,2176.0,1257.0,1607.0,6.0,0.0,80.2,509.6,-26.11916,-15.943739583333333,518.4698291666667,518.5170875
2019-10-05,-613.0,2176.0,1257.0,1607.0,6.0,0.0,80.2,509.6,-26.113350416666663,-15.955875416666666,518.5449375,518.5588833333334
2019-10-06,-612.9000000000015,2176.0,1257.0,1607.0,6.0,0.0,80.2,509.6,-26.10596166666667,-15.965197916666668,518.6641916666666,518.6532625
2019-10-07,-612.9000000000015,3819.0,2125.0,2838.0,6.0,0.0,80.2,509.6,-26.10911583333333,-15.989475416666666,518.6992750000001,518.6275416666666
2019-10-08,-612.7999999999956,3819.0,2125.0,2838.0,6.0,0.0,80.2,509.6,-26.10433625,-16.01119125,518.6750666666667,518.5588875
2019-10-09,-613.0999999999985,3819.0,2125.0,2838.0,6.0,0.0,80.2,509.6,-26.088696666666667,-16.03139416666667,518.7164416666666,518.5801791666667
2019-10-10,-612.9000000000015,3819.0,2125.0,2838.0,6.0,0.0,80.2,509.6,-26.08007875,-16.052772916666665,518.7048416666667,518.5430250000001
2019-10-11,-612.7000000000044,5669.0,2221.0,3968.0,6.0,0.0,80.2,509.6,-26.08039958333333,-16.077891666666666,518.6666,518.4317416666667
2019-10-12,-613.0,5669.0,2221.0,3968.0,6.0,0.0,80.2,509.6,-26.06310208333333,-16.08197708333333,518.6267166666667,518.3323041666666
2019-10-13,-613.0,5669.0,2221.0,3968.0,6.0,0.0,80.2,509.6,-26.031646666666663,-16.063879583333335,518.8333208333333,518.5305583333333
2019-10-14,-613.0999999999985,5669.0,2221.0,3968.0,6.0,0.0,80.2,509.6,-26.040055416666664,-16.07270541666667,518.9427083333334,518.6286958333334
2019-10-15,-612.9000000000015,7907.0,2714.0,4543.0,5.0,0.0,80.2,509.6,-26.043805000000003,-16.0921025,519.0299208333333,518.6933083333333
2019-10-16,-613.1999999999971,5077.0,3088.0,4234.0,3.0,0.0,80.2,509.6,-26.04159375,-16.109238333333334,519.0630291666666,518.6984
2019-10-17,-613.1000000000058,5077.0,3088.0,4234.0,3.0,0.0,80.2,509.6,-26.041651666666667,-16.128872916666666,519.0687416666666,518.6780916666667
2019-10-18,-613.0,5077.0,3088.0,4234.0,3.0,0.0,80.2,509.6,-26.044628333333332,-16.15043208333333,519.0555083333334,518.579875
2019-10-19,-612.9000000000015,5077.0,3088.0,4234.0,3.0,0.0,80.2,509.6,-26.041741666666667,-16.14518625,519.0676333333333,518.5260625
2019-10-20,-612.7999999999956,5077.0,3088.0,4234.0,3.0,0.0,80.2,509.6,-26.040145416666665,-16.14844875,519.1379291666666,518.568175
2019-10-21,-612.6999999999971,5077.0,3088.0,4234.0,3.0,0.0,80.2,509.6,-26.0494275,-16.171386666666667,519.0759041666666,518.4653458333333
2019-10-22,-613.0,4114.0,3052.0,3583.0,2.0,0.0,80.2,509.6,-26.03607,-16.17513375,519.1174625,518.4504333333333
2019-10-23,-613.0,4114.0,3052.0,3583.0,2.0,0.0,80.2,509.6,-26.02769958333333,-16.18088625,519.1759958333333,518.4716708333334
2019-10-24,-613.0,4114.0,3052.0,3583.0,2.0,0.0,80.2,509.6,-26.0356825,-16.189146666666666,519.1567625,518.4063416666667
2019-10-25,-612.8000000000029,7846.0,2685.0,4199.0,6.0,0.0,80.2,509.6,-26.02412,-16.176136666666668,519.2089,518.4128625
2019-10-26,-612.5,7846.0,2685.0,4199.0,6.0,0.0,80.2,509.6,-26.0107525,-16.185180416666665,519.2837583333334,518.4367833333333
2019-10-27,-612.5999999999985,7846.0,2685.0,4199.0,6.0,0.0,80.2,509.6,-26.00278833333333,-16.194302083333334,519.3096375,518.4330375000001
2019-10-28,-612.7000000000044,4616.0,3065.0,3667.0,6.0,0.0,80.2,509.6,-25.99786041666667,-16.200283333333335,519.3550875,518.4650583333333
2019-10-29,-612.6000000000058,4908.0,2905.0,3667.0,6.0,0.0,80.2,509.6,-25.99490583333333,-16.204755000000002,519.3800333333334,518.4559333333333
2019-10-30,-612.5999999999985,5385.0,2527.0,4062.0,6.0,0.0,80.2,509.6,-25.990651666666665,-16.203794166666665,519.4743416666666,518.5444333333334
2019-10-31,-612.5999999999985,5385.0,2527.0,4062.0,6.0,0.0,80.2,509.6,-25.988995,-16.215456666666665,519.5230541666666,518.5862666666667
2019-11-01,-612.7999999999956,4148.0,2193.0,2752.0,6.0,0.0,80.2,509.6,-25.990939583333333,-16.232244166666668,519.5483666666667,518.6051083333333
2019-11-02,-612.9000000000015,4148.0,2193.0,2752.0,6.0,0.0,80.2,509.6,-25.991286666666667,-16.250243333333334,519.5659166666667,518.5896375
2019-11-03,-613.0,4148.0,2193.0,2752.0,6.0,0.0,80.2,509.6,-25.99798958333333,-16.26205416666667,519.5686291666667,518.5361958333334
2019-11-04,-613.0,4148.0,2193.0,2752.0,6.0,0.0,80.2,509.6,-25.99512291666667,-16.2664575,519.6117458333333,518.5386583333333
2019-11-05,-613.0999999999985,4148.0,2193.0,2752.0,6.0,0.0,80.2,509.6,-25.99655083333333,-16.282453333333333,519.6065708333333,518.5094166666667
2019-11-06,-613.0,4148.0,2193.0,2752.0,6.0,0.0,80.2,509.6,-25.99572875,-16.293559166666665,519.6120791666666,518.4941583333333
2019-11-07,-613.0,3920.0,1524.0,2554.0,6.0,0.0,80.2,509.6,-25.99308083333333,-16.301105833333335,519.6351791666667,518.4664208333334
2019-11-08,-613.0,4013.0,2424.0,3149.0,6.0,0.0,80.2,509.6,-25.985614166666664,-16.305985,519.7041291666667,518.5018249999999
2019-11-09,-613.0,4013.0,2424.0,3149.0,6.0,0.0,80.2,509.6,-25.98973875,-16.315455,519.7513749999999,518.5148166666667
2019-11-10,-613.0999999999985,4013.0,2424.0,3149.0,6.0,0.0,80.2,509.6,-25.995619583333333,-16.337103333333335,519.7353625,518.450725
2019-11-11,-613.0,3757.0,1921.0,2695.0,4.0,0.0,80.2,509.6,-25.99891208333333,-16.340286666666668,519.6974958333334,518.3688208333333
2019-11-12,-612.5999999999985,3757.0,1921.0,2695.0,4.0,0.0,80.2,509.6,-25.99719625,-16.327008333333335,519.8691208333333,518.5223708333334
2019-11-13,-613.2000000000044,2538.0,1824.0,2155.0,6.0,0.0,80.2,509.6,-26.01101875,-16.344580416666666,519.92355,518.5298708333333
2019-11-14,-613.1999999999971,2538.0,1824.0,2155.0,6.0,0.0,80.2,509.6,-26.018992916666665,-16.354625416666668,519.9273208333333,518.4988375
2019-11-15,-614.0999999999985,3377.0,1303.0,2354.0,4.0,0.0,80.2,509.6,-26.014063333333336,-16.3657125,519.9717083333334,518.5601541666666
2019-11-16,-613.8000000000029,3377.0,1303.0,2354.0,4.0,0.0,80.2,509.6,-26.0238725,-16.373943333333333,520.0374791666667,518.614875
2019-11-17,-613.3000000000029,3377.0,1303.0,2354.0,4.0,0.0,80.2,509.6,-26.04553,-16.389869166666667,520.1078083333333,518.6476208333333
2019-11-18,-613.1999999999971,3377.0,1303.0,2354.0,4.0,0.0,80.2,509.6,-26.06638458333333,-16.412905833333333,520.0725375000001,518.5287708333334
2019-11-19,-613.2999999999956,5319.0,3144.0,4335.0,6.0,0.0,80.2,509.6,-26.074674583333334,-16.405785833333333,520.1120999999999,518.5581333333333
2019-11-20,-614.0,3185.0,1650.0,2499.0,6.0,0.0,80.2,509.6,-26.079435416666666,-16.406580833333333,520.2416458333333,518.6990791666666
2019-11-21,-613.6999999999971,3185.0,1650.0,2499.0,6.0,0.0,80.2,509.6,-26.09256458333333,-16.4128075,520.3473124999999,518.7979750000001
2019-11-22,-613.6999999999971,3185.0,1650.0,2499.0,6.0,0.0,80.2,509.6,-26.10622125,-16.43612166666667,520.3703458333333,518.7581291666667
2019-11-23,-613.0999999999985,3185.0,1650.0,2499.0,6.0,0.0,80.2,509.6,-26.112566666666662,-16.44817958333333,520.3873125,518.6962916666666
2019-11-24,-612.8000000000029,3185.0,1650.0,2499.0,6.0,0.0,80.2,509.6,-26.121045416666664,-16.461001666666665,520.3637458333334,518.5925833333333
2019-11-25,-612.8999999999942,5754.0,2869.0,4247.0,6.0,0.0,80.2,509.6,-26.122006666666667,-16.45309875,520.4204166666667,518.57975
2019-11-26,-612.8999999999942,2376.0,1665.0,1991.0,5.0,0.0,80.2,509.6,-26.12249291666667,-16.45453708333333,520.5089916666667,518.6389166666667
2019-11-27,-612.8999999999942,2376.0,1665.0,1991.0,5.0,0.0,80.2,509.6,-26.137299166666665,-16.46955,520.4927333333334,518.5704583333334
2019-11-28,-612.8999999999942,8123.0,3674.0,6256.0,6.0,0.0,80.2,509.6,-26.132637916666667,-16.47246708333333,520.4850625,518.5377041666667
2019-11-29,-612.8999999999942,3583.0,2317.0,2854.0,6.0,0.0,80.2,509.6,-26.124784166666668,-16.462728333333335,520.5905625,518.6560000000001
2019-11-30,-612.8999999999942,3583.0,2317.0,2854.0,6.0,0.0,80.2,509.6,-26.137377916666665,-16.469619583333333,520.6478291666666,518.703525
2019-12-01,-612.8999999999942,3583.0,2317.0,2854.0,6.0,0.0,80.2,509.6,-26.15964166666667,-16.495710416666665,520.592475,518.5722
2019-12-02,-612.8999999999942,3583.0,2317.0,2854.0,6.0,0.0,80.2,509.6,-26.17082708333333,-16.4505,520.4711916666666,518.3873041666667
2019-12-03,-612.8999999999942,4717.0,2616.0,3740.0,6.0,0.0,80.2,509.6,-26.149239166666664,-16.425689583333334,520.5974833333333,518.5396583333333
2019-12-04,-615.3000000000029,4896.0,3383.0,4008.0,6.0,0.0,80.2,509.6,-26.154892083333333,-16.427513333333334,520.7163333333334,518.6522333333334
2019-12-05,-613.4000000000015,3519.0,2060.0,2840.0,6.0,0.0,80.2,509.6,-26.166999166666667,-16.436170833333332,520.7970333333334,518.7242208333333
2019-12-06,-613.5,3812.0,1333.0,2104.0,5.0,0.0,80.2,509.6,-26.180386666666667,-16.4527725,520.8188166666666,518.7112
2019-12-07,-613.8000000000029,3812.0,1333.0,2104.0,5.0,0.0,80.2,509.6,-26.188657083333336,-16.470344166666667,520.8077291666667,518.6507124999999
